Date,Stage,Match,Team,Win,Enemy,Players,Pick,Role Pick,Ban,Role Ban,Spell,Emblem,Talent 1,Talent 2,Talent 3,Time,K,D,A,Gold,Level,Tower,Lord ,Turtle,"Buff 
Merah","Buff
 Biru"
5/10/2024,Regular Season,2,"Dewa United Esports",Win,Geek Fam ID,Garry,Fredrinn,Fighter/Tank,Bruno,Marksman,Retribution,Support,Firmness,Seasoned Hunter,Concussive Blast,19:21,1,1,9,12201,15,7,3,3,12,11
5/10/2024,Regular Season,2,"Dewa United Esports",Win,Geek Fam ID,Keyz,Vexana,Mage,Helcurt,Assassin,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,19:21,4,0,3,10888,15,7,3,3,12,11
5/10/2024,Regular Season,2,"Dewa United Esports",Win,Geek Fam ID,Drian,Mathilda,Support/Assassin,Chip,Support/Tank,Purify,Tank,Agility,Wilderness Blessing.,Quantum Charge,19:21,1,0,9,9631,15,7,3,3,12,11
5/10/2024,Regular Season,2,"Dewa United Esports",Win,Geek Fam ID,Watt,Claude,Marksman,Luo Yi,Mage,Purify,Common,Swift,Tenacity,Quantum Charge,19:21,2,0,2,13844,15,7,3,3,12,11
5/10/2024,Regular Season,2,Geek Fam ID,Lose,"Dewa United Esports",Luke,Ruby,Fighter/Tank,Minotaur,Tank/Support,Flicker,Fighter,Firmness,Festival of Blood,Brave Smite,19:21,0,1,1,8948,15,0,0,0,6,5
5/10/2024,Regular Season,2,Geek Fam ID,Lose,"Dewa United Esports",Reyy,Barats,Tank/Fighter,Harith,Mage,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,19:21,0,3,0,8582,15,0,0,0,6,5
5/10/2024,Regular Season,2,Geek Fam ID,Lose,"Dewa United Esports",Aboy,Valentina,Mage,Natan,Marksman,Flicker,Mage,Inspire,Wilderness Blessing.,Quantum Charge,19:21,1,1,0,10051,15,0,0,0,6,5
5/10/2024,Regular Season,2,Geek Fam ID,Lose,"Dewa United Esports",Baloyskie,Floryn,Support,Terizla,Fighter,Flicker,Support,Agility,Bargain Hunter,Focusing Mark,19:21,0,3,1,7608,15,0,0,0,6,5
5/10/2024,Regular Season,2,Geek Fam ID,Lose,"Dewa United Esports",Caderaa,Beatrix,Marksman,Arlott,Fighter/Assassin,Flicker,Assassin,Thrill,Weapons Master,Quantum Charge,19:21,0,2,1,12981,15,0,0,0,6,5
5/10/2024,Regular Season,3,Geek Fam ID,Win,"Dewa United Esports",Luke,Yu Zhong,Fighter,Minotaur,Tank/Support,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,16:28,4,2,3,10776,15,9,2,1,10,10
5/10/2024,Regular Season,3,Geek Fam ID,Win,"Dewa United Esports",Reyy,Baxia,Tank,Mathilda,Support/Assassin,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,16:28,1,0,10,10175,15,9,2,1,10,10
5/10/2024,Regular Season,3,Geek Fam ID,Win,"Dewa United Esports",Aboy,Faramis,Support/Mage,Fredrinn,Fighter/Tank,Purify,Mage,Rupture,Wilderness Blessing.,Quantum Charge,16:28,1,0,10,10758,15,9,2,1,10,10
5/10/2024,Regular Season,3,Geek Fam ID,Win,"Dewa United Esports",Baloyskie,Helcurt,Assassin,Terizla,Fighter,Execute,Assassin,Rupture,Master Assassin,Lethal Ignition,16:28,6,5,3,10594,15,9,2,1,10,10
5/10/2024,Regular Season,3,Geek Fam ID,Win,"Dewa United Esports",Caderaa,Claude,Marksman,Masha,Fighter/Tank,Purify,Common,Agility,Master Assassin,Quantum Charge,16:28,2,0,6,12865,15,9,2,1,10,10
5/10/2024,Regular Season,3,"Dewa United Esports",Lose,Geek Fam ID,Dyx0n,Arlott,Fighter/Assassin,Angela,Support,Flicker,Common,Thrill,Tenacity,Brave Smite,16:28,4,2,0,8624,15,0,0,2,5,5
5/10/2024,Regular Season,3,"Dewa United Esports",Lose,Geek Fam ID,Garry,Barats,Tank/Fighter,Novaria,Mage,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,16:28,0,5,4,8680,15,0,0,2,5,5
5/10/2024,Regular Season,3,"Dewa United Esports",Lose,Geek Fam ID,Keyz,Valentina,Mage,Chip,Support/Tank,Purify,Mage,Inspire,Wilderness Blessing.,Quantum Charge,16:28,1,2,2,7425,15,0,0,2,5,5
5/10/2024,Regular Season,3,"Dewa United Esports",Lose,Geek Fam ID,Drian,Akai,Tank,Luo Yi,Mage,Flicker,Tank,Firmness,Wilderness Blessing.,Concussive Blast,16:28,0,1,4,6801,15,0,0,2,5,5
5/10/2024,Regular Season,3,"Dewa United Esports",Lose,Geek Fam ID,Watt,Natan,Marksman,Harith,Mage,Purify,Mage,Swift,Bargain Hunter,Weakness Finder,16:28,2,4,0,11610,15,0,0,2,5,5
5/10/2024,Regular Season,1,"Bigetron Alpha",Win,AURA Fire,Lord JM,Terizla,Fighter,Roger,Fighter/Marksman,Flicker,Fighter,Firmness,Festival of Blood,Brave Smite,11:54,1,2,9,7660,13,8,1,3,5,6
5/10/2024,Regular Season,1,"Bigetron Alpha",Win,AURA Fire,Kenn,Barats,Tank/Fighter,Angela,Support,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,11:54,3,0,11,8149,14,8,1,3,5,6
5/10/2024,Regular Season,1,"Bigetron Alpha",Win,AURA Fire,Morenoo,Valentina,Mage,Minotaur,Tank/Support,Purify,Mage,Rupture,Wilderness Blessing.,Quantum Charge,11:54,5,1,9,8598,14,8,1,3,5,6
5/10/2024,Regular Season,1,"Bigetron Alpha",Win,AURA Fire,Kyy,Arlott,Fighter/Assassin,Karrie,Marksman,Flicker,Common,Thrill,Wilderness Blessing.,Quantum Charge,11:54,3,3,6,6488,12,8,1,3,5,6
5/10/2024,Regular Season,1,"Bigetron Alpha",Win,AURA Fire,EMANN,Natan,Marksman,Claude,Marksman,Purify,Mage,Agility,Bargain Hunter,Quantum Charge,11:54,4,2,8,10587,14,8,1,3,5,6
5/10/2024,Regular Season,1,AURA Fire,Lose,"Bigetron Alpha",Aran,Yu Zhong,Fighter,Grock,Tank/Fighter,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,11:54,3,2,2,6942,12,1,0,0,6,4
5/10/2024,Regular Season,1,AURA Fire,Lose,"Bigetron Alpha",Gugun,Fredrinn,Fighter/Tank,Floryn,Support,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,11:54,0,3,6,6252,12,1,0,0,6,4
5/10/2024,Regular Season,1,AURA Fire,Lose,"Bigetron Alpha",Yehezkiel,Faramis,Support/Mage,Luo Yi,Mage,Purify,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,11:54,1,3,6,6551,11,1,0,0,6,4
5/10/2024,Regular Season,1,AURA Fire,Lose,"Bigetron Alpha",Yawi,Chou,Fighter,Harith,Mage,Flicker,Tank,Agility,Wilderness Blessing.,Concussive Blast,11:54,0,4,6,5175,10,1,0,0,6,4
5/10/2024,Regular Season,1,AURA Fire,Lose,"Bigetron Alpha",Kabuki,Irithel,Marksman,Mathilda,Support/Assassin,Purify,Assassin,Fatal,Tenacity,Quantum Charge,11:54,4,4,2,8495,12,1,0,0,6,4
5/10/2024,Regular Season,2,"Bigetron Alpha",Win,AURA Fire,Lord JM,X.Borg,Fighter,Roger,Fighter/Marksman,Flicker,Tank,Vitality,Festival of Blood,Impure Rage,14:52,4,1,4,9920,15,8,2,1,6,10
5/10/2024,Regular Season,2,"Bigetron Alpha",Win,AURA Fire,Kenn,Fredrinn,Fighter/Tank,Angela,Support,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:52,2,1,6,10146,15,8,2,1,6,10
5/10/2024,Regular Season,2,"Bigetron Alpha",Win,AURA Fire,Morenoo,Luo Yi,Mage,Minotaur,Tank/Support,Flicker,Mage,Rupture,Wilderness Blessing.,Lethal Ignition,14:52,3,3,5,8463,14,8,2,1,6,10
5/10/2024,Regular Season,2,"Bigetron Alpha",Win,AURA Fire,Kyy,Arlott,Fighter/Assassin,Claude,Marksman,Flicker,Common,Thrill,Tenacity,Quantum Charge,14:52,0,2,8,7147,13,8,2,1,6,10
5/10/2024,Regular Season,2,"Bigetron Alpha",Win,AURA Fire,EMANN,Karrie,Marksman,Valentina,Mage,Purify,Common,Firmness,Tenacity,Quantum Charge,14:52,0,0,7,12103,15,8,2,1,6,10
5/10/2024,Regular Season,2,AURA Fire,Lose,"Bigetron Alpha",Aran,Yu Zhong,Fighter,Franco,Tank,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,14:52,2,1,2,7452,13,2,0,2,7,5
5/10/2024,Regular Season,2,AURA Fire,Lose,"Bigetron Alpha",Gugun,Barats,Tank/Fighter,Kaja,Support/Fighter,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:52,0,4,5,8005,15,2,0,2,7,5
5/10/2024,Regular Season,2,AURA Fire,Lose,"Bigetron Alpha",Yehezkiel,Novaria,Mage,Natan,Marksman,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,14:52,2,1,4,7987,13,2,0,2,7,5
5/10/2024,Regular Season,2,AURA Fire,Lose,"Bigetron Alpha",Yawi,Chou,Fighter,Mathilda,Support/Assassin,Flicker,Tank,Agility,Wilderness Blessing.,Concussive Blast,14:52,2,3,2,5634,12,2,0,2,7,5
5/10/2024,Regular Season,2,AURA Fire,Lose,"Bigetron Alpha",Kabuki,Brody,Marksman,Harith,Mage,Flicker,Assassin,Rupture,Master Assassin,Quantum Charge,14:52,1,0,1,9808,14,2,0,2,7,5
5/11/2024,Regular Season,1,"Dewa United Esports",Lose,Alter Ego,Dyx0n,Lapu-Lapu,Fighter,Luo Yi,Mage,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,15:02,1,3,3,8609,13,0,0,0,4,5
5/11/2024,Regular Season,1,"Dewa United Esports",Lose,Alter Ego,Garry,Fredrinn,Fighter/Tank,Chip,Support/Tank,Retribution,Support,Firmness,Seasoned Hunter,Concussive Blast,15:02,1,3,3,7989,13,0,0,0,4,5
5/11/2024,Regular Season,1,"Dewa United Esports",Lose,Alter Ego,Keyz,Vexana,Mage,Mathilda,Support/Assassin,Flicker,Mage,Agility,Tenacity,Impure Rage,15:02,0,1,2,7704,12,0,0,0,4,5
5/11/2024,Regular Season,1,"Dewa United Esports",Lose,Alter Ego,Drian,Minotaur,Tank/Support,Angela,Support,Flicker,Tank,Firmness,Tenacity,Concussive Blast,15:02,0,0,4,7402,13,0,0,0,4,5
5/11/2024,Regular Season,1,"Dewa United Esports",Lose,Alter Ego,Watt,Claude,Marksman,Valentina,Mage,Purify,Common,Swift,Tenacity,Quantum Charge,15:02,2,1,0,10985,14,0,0,0,4,5
5/11/2024,Regular Season,1,Alter Ego,Win,"Dewa United Esports",Pai,Barats,Tank/Fighter,Brody,Marksman,Flicker,Common,Agility,Tenacity,Brave Smite,15:02,0,0,3,8715,14,9,2,3,9,9
5/11/2024,Regular Season,1,Alter Ego,Win,"Dewa United Esports",Tazz,Ling,Assassin,Natan,Marksman,Retribution,Assassin,Fatal,Seasoned Hunter,Weakness Finder,15:02,4,3,4,14506,15,9,2,3,9,9
5/11/2024,Regular Season,1,Alter Ego,Win,"Dewa United Esports",Cr1te,Pharsa,Mage,Harith,Mage,Flicker,Mage,Rupture,Wilderness Blessing.,Lethal Ignition,15:02,2,1,3,8865,14,9,2,3,9,9
5/11/2024,Regular Season,1,Alter Ego,Win,"Dewa United Esports",Rasy,Grock,Tank/Fighter,Arlott,Fighter/Assassin,Flicker,Common,Agility,Wilderness Blessing.,Brave Smite,15:02,0,0,3,7452,14,9,2,3,9,9
5/11/2024,Regular Season,1,Alter Ego,Win,"Dewa United Esports",Nino,Roger,Fighter/Marksman,Helcurt,Assassin,Purify,Assassin,Thrill,Master Assassin,Quantum Charge,15:02,2,0,1,11401,15,9,2,3,9,9
5/11/2024,Regular Season,2,Alter Ego,Win,"Dewa United Esports",Pai,Yu Zhong,Fighter,Moskov,Marksman,Petrify,Fighter,Agility,Festival of Blood,Quantum Charge,14:56,3,1,2,9055,15,9,2,2,7,8
5/11/2024,Regular Season,2,Alter Ego,Win,"Dewa United Esports",Tazz,Barats,Tank/Fighter,Claude,Marksman,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:56,2,0,7,9346,15,9,2,2,7,8
5/11/2024,Regular Season,2,Alter Ego,Win,"Dewa United Esports",Cr1te,Valentina,Mage,Mathilda,Support/Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,14:56,1,0,9,8496,15,9,2,2,7,8
5/11/2024,Regular Season,2,Alter Ego,Win,"Dewa United Esports",Rasy,Ruby,Fighter/Tank,Arlott,Fighter/Assassin,Flicker,Tank,Firmness,Wilderness Blessing.,Brave Smite,14:56,1,0,8,8144,14,9,2,2,7,8
5/11/2024,Regular Season,2,Alter Ego,Win,"Dewa United Esports",Nino,Natan,Marksman,Helcurt,Assassin,Purify,Mage,Thrill,Bargain Hunter,Weakness Finder,14:56,5,0,5,12508,15,9,2,2,7,8
5/11/2024,Regular Season,2,"Dewa United Esports",Lose,Alter Ego,Dyx0n,Cici,Fighter,Harith,Mage,Purify,Fighter,Inspire,Festival of Blood,Brave Smite,14:56,0,3,1,8563,14,1,0,1,7,7
5/11/2024,Regular Season,2,"Dewa United Esports",Lose,Alter Ego,Garry,Baxia,Tank,Luo Yi,Mage,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,14:56,1,3,0,6960,14,1,0,1,7,7
5/11/2024,Regular Season,2,"Dewa United Esports",Lose,Alter Ego,Keyz,Angela,Support,Roger,Fighter/Marksman,Flicker,Mage,Inspire,Bargain Hunter,Focusing Mark,14:56,0,0,0,6400,12,1,0,1,7,7
5/11/2024,Regular Season,2,"Dewa United Esports",Lose,Alter Ego,Drian,Grock,Tank/Fighter,X.Borg,Fighter,Flicker,Common,Agility,Wilderness Blessing.,Quantum Charge,14:56,0,5,0,5482,12,1,0,1,7,7
5/11/2024,Regular Season,2,"Dewa United Esports",Lose,Alter Ego,Watt,Karrie,Marksman,Terizla,Fighter,Purify,Common,Agility,Master Assassin,Quantum Charge,14:56,0,1,0,9976,14,1,0,1,7,7
5/11/2024,Regular Season,1,EVOS Glory,Win,RRQ Hoshi,Fluffy,X.Borg,Fighter,Natan,Marksman,Flicker,Tank,Agility,Festival of Blood,Impure Rage,14:47,2,0,11,9995,15,7,2,2,5,11
5/11/2024,Regular Season,1,EVOS Glory,Win,RRQ Hoshi,Anavel,Barats,Tank/Fighter,Claude,Marksman,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:47,5,0,11,10316,15,7,2,2,5,11
5/11/2024,Regular Season,1,EVOS Glory,Win,RRQ Hoshi,Claw Kun,Vexana,Mage,Valentina,Mage,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,14:47,3,1,10,9186,14,7,2,2,5,11
5/11/2024,Regular Season,1,EVOS Glory,Win,RRQ Hoshi,DreamS,Tigreal,Tank,Kaja,Support/Fighter,Flicker,Tank,Vitality,Tenacity,Concussive Blast,14:47,4,1,11,8158,14,7,2,2,5,11
5/11/2024,Regular Season,1,EVOS Glory,Win,RRQ Hoshi,Branz,Harith,Mage,Moskov,Marksman,Flicker,Mage,Inspire,Tenacity,Impure Rage,14:47,5,2,7,10837,15,7,2,2,5,11
5/11/2024,Regular Season,1,RRQ Hoshi,Lose,EVOS Glory,Donn,Paquito,Fighter/Assassin,Minotaur,Tank/Support,Flicker,Fighter,Rupture,Festival of Blood,Quantum Charge,14:47,3,2,0,7812,13,0,0,1,6,3
5/11/2024,Regular Season,1,RRQ Hoshi,Lose,EVOS Glory,Ferxiic,Fredrinn,Fighter/Tank,Novaria,Mage,Retribution,Tank,Vitality,Seasoned Hunter,Impure Rage,14:47,0,4,2,7524,14,0,0,1,6,3
5/11/2024,Regular Season,1,RRQ Hoshi,Lose,EVOS Glory,Clay,Luo Yi,Mage,Faramis,Support/Mage,Flicker,Mage,Rupture,Wilderness Blessing.,Lethal Ignition,14:47,0,3,3,6718,12,0,0,1,6,3
5/11/2024,Regular Season,1,RRQ Hoshi,Lose,EVOS Glory,VYN,Franco,Tank,Mathilda,Support/Assassin,Flicker,Support,Inspire,Wilderness Blessing.,Focusing Mark,14:47,1,7,1,5853,11,0,0,1,6,3
5/11/2024,Regular Season,1,RRQ Hoshi,Lose,EVOS Glory,Skylar,Roger,Fighter/Marksman,Angela,Support,Flicker,Assassin,Thrill,Master Assassin,Quantum Charge,14:47,0,3,2,9482,14,0,0,1,6,3
5/11/2024,Regular Season,2,RRQ Hoshi,Win,EVOS Glory,Donn,Arlott,Fighter/Assassin,Bruno,Marksman,Flicker,Common,Thrill,Festival of Blood,Brave Smite,13:50,6,1,9,9292,14,9,2,3,10,9
5/11/2024,Regular Season,2,RRQ Hoshi,Win,EVOS Glory,Ferxiic,Barats,Tank/Fighter,Ling,Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,13:50,0,1,11,10105,15,9,2,3,10,9
5/11/2024,Regular Season,2,RRQ Hoshi,Win,EVOS Glory,Clay,Luo Yi,Mage,Roger,Fighter/Marksman,Flicker,Mage,Rupture,Wilderness Blessing.,Lethal Ignition,13:50,7,1,5,8821,14,9,2,3,10,9
5/11/2024,Regular Season,2,RRQ Hoshi,Win,EVOS Glory,VYN,Chip,Support/Tank,Angela,Support,Flicker,Tank,Firmness,Wilderness Blessing.,Concussive Blast,13:50,0,1,10,7366,13,9,2,3,10,9
5/11/2024,Regular Season,2,RRQ Hoshi,Win,EVOS Glory,Skylar,Claude,Marksman,X.Borg,Fighter,Purify,Common,Swift,Tenacity,Quantum Charge,13:50,4,0,7,13020,15,9,2,3,10,9
5/11/2024,Regular Season,2,EVOS Glory,Lose,RRQ Hoshi,Fluffy,Terizla,Fighter,Harith,Mage,Flicker,Fighter,Thrill,Festival of Blood,Brave Smite,13:50,1,4,1,6454,12,0,0,0,3,4
5/11/2024,Regular Season,2,EVOS Glory,Lose,RRQ Hoshi,Anavel,Nolan,Assassin,Natalia,Assassin,Retribution,Assassin,Thrill,Seasoned Hunter,Lethal Ignition,13:50,1,4,2,7535,14,0,0,0,3,4
5/11/2024,Regular Season,2,EVOS Glory,Lose,RRQ Hoshi,Claw Kun,Valentina,Mage,Mathilda,Support/Assassin,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,13:50,2,2,2,7295,13,0,0,0,3,4
5/11/2024,Regular Season,2,EVOS Glory,Lose,RRQ Hoshi,DreamS,Minotaur,Tank/Support,Kaja,Support/Fighter,Flicker,Tank,Vitality,Tenacity,Concussive Blast,13:50,0,6,2,5688,11,0,0,0,3,4
5/11/2024,Regular Season,2,EVOS Glory,Lose,RRQ Hoshi,Branz,Lesley,Marksman/Assassin,Yu Zhong,Fighter,Flicker,Marskman,Fatal,Weapons Master,Quantum Charge,13:50,0,1,0,7770,13,0,0,0,3,4
5/11/2024,Regular Season,3,EVOS Glory,Win,RRQ Hoshi,Fluffy,Ruby,Fighter/Tank,Claude,Marksman,Flicker,Fighter,Agility,Festival of Blood,Brave Smite,17:14,1,1,11,10546,15,8,2,2,11,10
5/11/2024,Regular Season,3,EVOS Glory,Win,RRQ Hoshi,Anavel,Alpha,Fighter,Natan,Marksman,Retribution,Fighter,Thrill,Seasoned Hunter,Quantum Charge,17:14,5,0,7,13695,15,8,2,2,11,10
5/11/2024,Regular Season,3,EVOS Glory,Win,RRQ Hoshi,Claw Kun,Luo Yi,Mage,Valentina,Mage,Flicker,Mage,Rupture,Tenacity,Lethal Ignition,17:14,4,1,8,8881,15,8,2,2,11,10
5/11/2024,Regular Season,3,EVOS Glory,Win,RRQ Hoshi,DreamS,Carmilla,Support/Tank,Yu Zhong,Fighter,Purify,Tank,Vitality,Tenacity,Concussive Blast,17:14,0,1,9,8400,15,8,2,2,11,10
5/11/2024,Regular Season,3,EVOS Glory,Win,RRQ Hoshi,Branz,Moskov,Marksman,Arlott,Fighter/Assassin,Inspire,Assassin,Swift,Master Assassin,Quantum Charge,17:14,2,1,6,13027,15,8,2,2,11,10
5/11/2024,Regular Season,3,RRQ Hoshi,Lose,EVOS Glory,Donn,Paquito,Fighter/Assassin,Cici,Fighter,Flicker,Fighter,Rupture,Festival of Blood,Quantum Charge,17:14,1,3,3,8533,15,2,0,1,5,7
5/11/2024,Regular Season,3,RRQ Hoshi,Lose,EVOS Glory,Ferxiic,Barats,Tank/Fighter,Franco,Tank,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,17:14,0,4,2,9330,15,2,0,1,5,7
5/11/2024,Regular Season,3,RRQ Hoshi,Lose,EVOS Glory,Clay,Novaria,Mage,X.Borg,Fighter,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,17:14,0,2,3,8014,14,2,0,1,5,7
5/11/2024,Regular Season,3,RRQ Hoshi,Lose,EVOS Glory,VYN,Mathilda,Support/Assassin,Angela,Support,Purify,Support,Inspire,Wilderness Blessing.,Quantum Charge,17:14,2,1,2,7714,14,2,0,1,5,7
5/11/2024,Regular Season,3,RRQ Hoshi,Lose,EVOS Glory,Skylar,Karrie,Marksman,Harith,Mage,Purify,Common,Swift,Tenacity,Quantum Charge,17:14,1,2,0,11854,15,2,0,1,5,7
5/11/2024,Regular Season,1,Rebellion Esports,Lose,"ONIC",Karss,Edith,Tank/Marksman,Yu Zhong,Fighter,Flicker,Tank,Swift,Tenacity,Brave Smite,16:24,1,4,4,7640,14,1,0,1,5,5
5/11/2024,Regular Season,1,Rebellion Esports,Lose,"ONIC",Vincentt,Roger,Fighter/Marksman,Fanny,Assassin,Retribution,Assassin,Swift,Seasoned Hunter,Quantum Charge,16:24,4,3,2,11085,15,1,0,1,5,5
5/11/2024,Regular Season,1,Rebellion Esports,Lose,"ONIC",SwayLow,Terizla,Fighter,Arlott,Fighter/Assassin,Flicker,Fighter,Agility,Festival of Blood,Brave Smite,16:24,0,7,4,7070,13,1,0,1,5,5
5/11/2024,Regular Season,1,Rebellion Esports,Lose,"ONIC",AudyTzy,Mathilda,Support/Assassin,Ling,Assassin,Flicker,Common,Agility,Wilderness Blessing.,Quantum Charge,16:24,1,5,5,7079,13,1,0,1,5,5
5/11/2024,Regular Season,1,Rebellion Esports,Lose,"ONIC",Deee,Bruno,Marksman,Faramis,Support/Mage,Flicker,Assassin,Fatal,Tenacity,Quantum Charge,16:24,0,2,1,11667,15,1,0,1,5,5
5/11/2024,Regular Season,1,"ONIC",Win,Rebellion Esports, Lutpiii,Paquito,Fighter/Assassin,Harith,Mage,Flicker,Fighter,Rupture,Festival of Blood,Quantum Charge,16:24,1,3,8,10969,15,9,2,2,10,11
5/11/2024,Regular Season,1,"ONIC",Win,Rebellion Esports,Kairi,Fredrinn,Fighter/Tank,Luo Yi,Mage,Retribution,Support,Vitality,Seasoned Hunter,Concussive Blast,16:24,3,2,15,11676,15,9,2,2,10,11
5/11/2024,Regular Season,1,"ONIC",Win,Rebellion Esports,Sanz,Valentina,Mage,Natan,Marksman,Flicker,Mage,Inspire,Wilderness Blessing.,Quantum Charge,16:24,8,0,12,11435,15,9,2,2,10,11
5/11/2024,Regular Season,1,"ONIC",Win,Rebellion Esports,Kiboy,Angela,Support,Moskov,Marksman,Flicker,Support,Agility,Bargain Hunter,Focusing Mark,16:24,1,1,15,9512,15,9,2,2,10,11
5/11/2024,Regular Season,1,"ONIC",Win,Rebellion Esports,CW,Claude,Marksman,Barats,Tank/Fighter,Purify,Common,Agility,Tenacity,Quantum Charge,16:24,8,0,9,14809,15,9,2,2,10,11
5/11/2024,Regular Season,2,Rebellion Esports,Lose,"ONIC",Karss,Paquito,Fighter/Assassin,Lylia,Mage,Flicker,Fighter,Rupture,Festival of Blood,Lethal Ignition,22:08,2,3,4,12968,15,7,1,0,10,7
5/11/2024,Regular Season,2,Rebellion Esports,Lose,"ONIC",Vincentt,Roger,Fighter/Marksman,Claude,Marksman,Retribution,Assassin,Swift,Seasoned Hunter,Quantum Charge,22:08,5,3,2,15213,15,7,1,0,10,7
5/11/2024,Regular Season,2,Rebellion Esports,Lose,"ONIC",SwayLow,Terizla,Fighter,Arlott,Fighter/Assassin,Flicker,Fighter,Agility,Festival of Blood,Brave Smite,22:08,1,6,7,9942,15,7,1,0,10,7
5/11/2024,Regular Season,2,Rebellion Esports,Lose,"ONIC",AudyTzy,Floryn,Support,Ling,Assassin,Flicker,Support,Inspire,Wilderness Blessing.,Focusing Mark,22:08,1,2,8,10185,15,7,1,0,10,7
5/11/2024,Regular Season,2,Rebellion Esports,Lose,"ONIC",Deee,Karrie,Marksman,Faramis,Support/Mage,Purify,Common,Firmness,Tenacity,Quantum Charge,22:08,1,2,2,13569,15,7,1,0,10,7
5/11/2024,Regular Season,2,"ONIC",Win,Rebellion Esports, Lutpiii,Cici,Fighter,Harith,Mage,Vengeance,Fighter,Thrill,Festival of Blood,Brave Smite,22:08,4,2,8,14478,15,9,2,3,11,13
5/11/2024,Regular Season,2,"ONIC",Win,Rebellion Esports,Kairi,Fredrinn,Fighter/Tank,Luo Yi,Mage,Retribution,Support,Vitality,Seasoned Hunter,Brave Smite,22:08,1,3,11,12460,15,9,2,3,11,13
5/11/2024,Regular Season,2,"ONIC",Win,Rebellion Esports,Sanz,Yve,Mage,Natan,Marksman,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,22:08,1,1,14,13739,15,9,2,3,11,13
5/11/2024,Regular Season,2,"ONIC",Win,Rebellion Esports,Kiboy,Angela,Support,Moskov,Marksman,Flicker,Support,Agility,Bargain Hunter,Focusing Mark,22:08,1,2,11,11172,15,9,2,3,11,13
5/11/2024,Regular Season,2,"ONIC",Win,Rebellion Esports,CW,Brody,Marksman,Edith,Tank/Marksman,Flicker,Assassin,Thrill,Master Assassin,Quantum Charge,22:08,9,2,2,17154,15,9,2,3,11,13
5/12/2024,Regular Season,1,RRQ Hoshi,Lose,Geek Fam ID,Donn,Arlott,Fighter/Assassin,Helcurt,Assassin,Flicker,Common,Thrill,Festival of Blood,Brave Smite,22:57,2,6,8,10259,15,9,2,3,11,15
5/12/2024,Regular Season,1,RRQ Hoshi,Lose,Geek Fam ID,Ferxiic,Barats,Tank/Fighter,Ruby,Fighter/Tank,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,22:57,3,7,6,13532,15,9,2,3,11,15
5/12/2024,Regular Season,1,RRQ Hoshi,Lose,Geek Fam ID,Clay,Angela,Support,Chip,Support/Tank,Flicker,Mage,Inspire,Bargain Hunter,Impure Rage,22:57,4,2,13,12309,15,9,2,3,11,15
5/12/2024,Regular Season,1,RRQ Hoshi,Lose,Geek Fam ID,VYN,Grock,Tank/Fighter,Floryn,Support,Flicker,Tank,Agility,Wilderness Blessing.,Brave Smite,22:57,2,5,7,10398,15,9,2,3,11,15
5/12/2024,Regular Season,1,RRQ Hoshi,Lose,Geek Fam ID,Skylar,Claude,Marksman,Minotaur,Tank/Support,Purify,Common,Agility,Master Assassin,Quantum Charge,22:57,9,1,8,19666,15,9,2,3,11,15
5/12/2024,Regular Season,1,Geek Fam ID,Win,RRQ Hoshi,Luke,X.Borg,Fighter,Yve,Mage,Flicker,Tank,Vitality,Festival of Blood,Impure Rage,22:57,9,1,8,14983,15,6,1,0,9,6
5/12/2024,Regular Season,1,Geek Fam ID,Win,RRQ Hoshi,Reyy,Fredrinn,Fighter/Tank,Valentina,Mage,Retribution,Support,Vitality,Seasoned Hunter,Concussive Blast,22:57,3,4,14,13073,15,6,1,0,9,6
5/12/2024,Regular Season,1,Geek Fam ID,Win,RRQ Hoshi,Aboy,Faramis,Support/Mage,Mathilda,Support/Assassin,Purify,Mage,Inspire,Wilderness Blessing.,Quantum Charge,22:57,1,3,17,14597,15,6,1,0,9,6
